batch_id,timestamp,temperature,conveyor_speed,hold_time,batch_size,material_type,hour_of_day,operator_exp,temp_speed_product,temp_deviation,speed_deviation,hold_per_kg,shift,hours_into_shift,quality_score,yield_pct,performance_pct,energy_kwh,co2_kg,energy_per_kg,fault_type
B1817,2026-03-01 08:14:14,64.1,144.3,38.5,502.0,1,18,0,9249.63,4.790549999999989,25.42704999999998,0.07669322709163347,1,4,100.0,88.7,93.9,31.8,26.08,0.063347,wet_material
B1818,2026-02-23 18:37:33,43.8,272.3,72.3,526.0,1,20,0,11926.74,15.509450000000008,102.57295000000002,0.13745247148288972,1,6,88.7,97.8,60.0,55.3,45.35,0.105133,normal
B1819,2025-11-27 00:20:49,53.8,199.8,55.2,504.0,0,14,1,10749.24,5.509450000000008,30.07295000000002,0.10952380952380952,1,0,96.9,94.4,68.8,40.6,33.29,0.080556,calibration_needed
B1820,2026-02-23 17:27:32,52.2,218.7,59.8,511.0,1,17,0,11416.14,7.1094500000000025,48.97295,0.11702544031311155,1,3,94.5,96.2,63.6,42.9,35.18,0.083953,normal
B1821,2025-11-29 13:05:47,62.6,127.3,37.7,503.0,0,14,1,7968.98,3.290549999999996,42.427049999999994,0.0749502982107356,1,0,100.0,89.9,97.9,30.2,24.76,0.06004,normal
B1822,2025-12-20 03:55:10,68.2,114.4,31.1,511.0,0,21,0,7802.080000000001,8.890549999999998,55.327049999999986,0.06086105675146771,1,7,100.0,87.1,100.0,27.9,22.88,0.054599,normal
B1823,2026-01-30 11:11:19,65.9,120.8,31.9,502.0,0,17,0,7960.72,6.59055,48.927049999999994,0.06354581673306772,1,3,100.0,87.1,98.2,28.4,23.29,0.056574,normal
B1824,2026-02-03 05:16:22,65.9,132.1,35.0,506.0,1,17,1,8705.390000000001,6.59055,37.62705,0.0691699604743083,1,3,100.0,85.3,100.0,29.8,24.44,0.058893,normal
B1825,2026-02-22 22:31:17,62.7,130.9,36.8,500.0,1,8,0,8207.43,3.3905499999999975,38.827049999999986,0.0736,0,2,100.0,88.1,97.1,30.1,24.68,0.0602,normal
B1826,2025-12-01 00:33:05,62.9,127.2,36.1,503.0,0,8,0,8000.88,3.5905499999999932,42.52704999999999,0.07176938369781312,0,2,100.0,89.4,98.4,30.2,24.76,0.06004,bearing_wear
B1827,2026-01-21 17:40:14,49.3,236.9,63.7,522.0,1,21,0,11679.17,10.009450000000008,67.17295000000001,0.12203065134099618,1,7,92.6,98.2,60.0,47.7,39.11,0.091379,normal
B1828,2025-12-03 04:31:06,63.6,143.7,37.1,502.0,0,15,1,9139.32,4.290549999999996,26.027050000000003,0.07390438247011953,1,1,100.0,87.4,94.5,31.7,25.99,0.063147,normal
B1829,2026-02-01 00:26:51,59.2,149.1,39.6,498.0,0,17,2,8826.72,0.10945000000000249,20.627049999999997,0.07951807228915662,1,3,97.2,89.4,86.9,32.8,26.9,0.065863,calibration_needed
B1830,2026-01-07 22:24:09,48.7,251.7,66.1,516.0,0,9,0,12257.79,10.609450000000002,81.97295,0.12810077519379845,0,3,91.4,98.6,60.0,50.3,41.25,0.097481,normal
B1831,2026-03-08 13:37:57,54.2,198.2,54.9,511.0,0,17,1,10742.44,5.1094500000000025,28.472949999999997,0.10743639921722113,1,3,95.8,94.7,67.0,40.9,33.54,0.080039,normal
B1832,2026-01-12 22:51:18,48.4,232.5,64.4,510.0,0,19,1,11253.0,10.909450000000007,62.77295000000001,0.12627450980392158,1,5,92.0,98.1,60.0,47.8,39.2,0.093725,normal
B1833,2025-12-08 23:44:52,71.4,108.0,29.4,504.0,2,19,1,7711.200000000001,12.09055,61.72704999999999,0.05833333333333333,1,5,100.0,83.3,100.0,27.1,22.22,0.05377,normal
B1834,2025-12-04 07:41:38,48.2,248.5,66.0,521.0,0,20,0,11977.7,11.109450000000002,78.77295000000001,0.12667946257197696,1,6,92.2,98.8,60.0,49.8,40.84,0.095585,normal
B1835,2026-03-10 05:31:54,62.0,141.3,37.9,501.0,2,21,0,8760.6,2.6905499999999947,28.42704999999998,0.07564870259481038,1,7,100.0,89.2,94.3,31.6,25.91,0.063074,normal
B1836,2026-01-19 05:02:30,62.5,150.4,40.0,505.0,0,13,1,9400.0,3.1905499999999947,19.327049999999986,0.07920792079207921,0,7,98.3,89.4,88.5,32.9,26.98,0.065149,normal
B1837,2025-11-28 15:57:44,55.0,179.6,48.3,497.0,0,16,1,9878.0,4.309450000000005,9.872950000000003,0.09718309859154929,1,2,97.3,91.1,77.7,36.7,30.09,0.073843,calibration_needed
B1838,2026-01-18 02:07:01,60.6,161.6,42.9,500.0,1,15,1,9792.96,1.290549999999996,8.127049999999997,0.0858,1,1,97.8,90.8,85.0,34.3,28.13,0.0686,normal
B1839,2025-12-26 05:42:48,66.7,120.7,31.2,505.0,0,19,1,8050.6900000000005,7.3905499999999975,49.02704999999999,0.06178217821782178,1,5,100.0,86.7,100.0,28.5,23.37,0.056436,normal
B1840,2026-02-25 12:15:19,60.8,157.4,39.7,500.0,0,20,0,9569.92,1.4905499999999918,12.327049999999986,0.07940000000000001,1,6,96.9,88.6,86.0,32.9,26.98,0.0658,normal
B1841,2026-01-11 04:29:59,60.7,153.5,39.3,503.0,1,18,1,9317.45,1.3905499999999975,16.22704999999999,0.07813121272365804,1,4,96.7,88.1,85.6,33.3,27.31,0.066203,normal
B1842,2026-02-02 19:06:01,71.4,91.1,24.3,515.0,2,13,1,6504.54,12.09055,78.62705,0.047184466019417476,0,7,100.0,80.1,100.0,25.4,20.83,0.04932,normal
B1843,2026-01-28 03:24:18,60.3,159.3,43.4,494.0,0,13,2,9605.79,0.9905499999999918,10.42704999999998,0.08785425101214575,0,7,97.6,90.7,84.7,34.0,27.88,0.068826,normal
B1844,2026-01-19 22:07:37,58.2,178.6,46.2,498.0,0,19,0,10394.52,1.1094500000000025,8.872950000000003,0.0927710843373494,1,5,97.1,93.2,74.9,36.5,29.93,0.073293,wet_material
B1845,2026-01-22 11:51:20,51.6,217.1,58.9,515.0,2,14,1,11202.36,7.709450000000004,47.37295,0.11436893203883496,1,0,94.6,94.7,64.1,43.5,35.67,0.084466,normal
B1846,2025-12-25 00:26:13,55.1,191.2,52.1,503.0,0,20,2,10535.119999999999,4.209450000000004,21.472949999999997,0.10357852882703777,1,6,95.8,94.0,72.1,39.2,32.14,0.077932,normal
B1847,2025-12-28 22:03:56,62.0,163.4,42.8,501.0,1,21,0,10130.800000000001,2.6905499999999947,6.327049999999986,0.08542914171656686,1,7,99.6,91.2,79.6,33.8,27.72,0.067465,normal
B1848,2025-11-18 05:02:27,67.4,118.6,30.9,502.0,1,6,0,7993.64,8.09055,51.12705,0.061553784860557764,0,0,100.0,85.7,100.0,28.6,23.45,0.056972,normal
B1849,2026-01-23 22:56:58,61.9,155.7,40.4,488.0,1,9,2,9637.83,2.5905499999999932,14.027050000000003,0.08278688524590164,0,3,98.1,89.9,86.3,33.1,27.14,0.067828,normal
B1850,2026-02-22 08:53:58,63.5,147.0,38.8,507.0,1,6,0,9334.5,4.190549999999995,22.72704999999999,0.07652859960552268,0,0,99.1,89.8,94.1,31.7,25.99,0.062525,normal
B1851,2026-01-12 04:21:43,63.2,147.4,38.2,497.0,0,9,0,9315.68,3.8905499999999975,22.327049999999986,0.07686116700201208,0,3,100.0,88.0,94.0,31.6,25.91,0.063581,normal
B1852,2025-12-25 02:37:45,52.8,214.5,57.7,508.0,1,20,0,11325.599999999999,6.509450000000008,44.77295000000001,0.11358267716535433,1,6,96.9,95.4,60.0,44.0,36.08,0.086614,normal
B1853,2025-12-12 12:23:18,63.7,139.8,37.4,495.0,2,16,2,8905.26,4.3905499999999975,29.92704999999998,0.07555555555555556,1,2,100.0,87.2,94.4,31.5,25.83,0.063636,normal
B1854,2026-02-26 16:11:01,60.2,170.6,50.2,493.0,0,21,0,10270.12,0.8905499999999975,0.872950000000003,0.10182555780933064,1,7,98.1,93.2,70.9,35.9,29.44,0.072819,normal
B1855,2026-01-19 01:20:19,68.5,111.3,29.8,516.0,0,20,1,7624.05,9.190549999999995,58.427049999999994,0.05775193798449613,1,6,100.0,83.9,100.0,27.5,22.55,0.053295,wet_material
B1856,2026-02-16 03:18:58,62.3,155.7,41.0,505.0,0,12,1,9700.109999999999,2.990549999999992,14.027050000000003,0.08118811881188119,0,6,98.8,89.6,88.3,33.3,27.31,0.065941,bearing_wear
B1857,2026-01-08 18:53:24,53.2,221.4,58.2,524.0,0,13,1,11778.480000000001,6.1094500000000025,51.672950000000014,0.11106870229007634,0,7,93.8,96.6,61.0,43.2,35.42,0.082443,normal
B1858,2025-12-22 09:01:55,57.0,181.4,50.2,499.0,1,8,1,10339.800000000001,2.3094500000000053,11.672950000000014,0.10060120240480963,0,2,97.3,93.5,75.0,37.7,30.91,0.075551,normal
B1859,2026-01-02 03:33:23,55.8,189.0,53.0,497.0,0,9,0,10546.199999999999,3.509450000000008,19.27295000000001,0.10663983903420524,0,3,94.9,94.8,72.3,39.5,32.39,0.079477,normal
B1860,2026-01-05 12:48:17,57.9,175.1,49.8,492.0,1,15,2,10138.289999999999,1.4094500000000068,5.372950000000003,0.10121951219512194,1,1,98.4,91.9,75.6,37.3,30.59,0.075813,calibration_needed
B1861,2026-01-28 21:57:16,61.3,149.0,40.0,504.0,0,17,0,9133.699999999999,1.9905499999999918,20.72704999999999,0.07936507936507936,1,3,100.0,89.2,89.0,32.7,26.81,0.064881,bearing_wear
B1862,2026-03-04 03:32:10,61.3,166.5,43.5,505.0,1,11,1,10206.449999999999,1.9905499999999918,3.2270499999999913,0.08613861386138613,0,5,98.7,91.4,79.2,34.1,27.96,0.067525,normal
B1863,2026-01-28 00:41:49,51.2,217.2,59.9,519.0,1,21,1,11120.64,8.109450000000002,47.47295,0.11541425818882466,1,7,93.5,95.1,60.0,44.4,36.41,0.085549,normal
B1864,2026-02-18 22:15:20,71.9,106.1,26.9,518.0,0,9,1,7628.59,12.59055,63.62705,0.05193050193050193,0,3,100.0,85.1,100.0,26.6,21.81,0.051351,normal
B1865,2026-02-22 16:30:58,58.0,183.3,46.0,504.0,1,12,2,10631.400000000001,1.3094500000000053,13.57295000000002,0.09126984126984126,0,6,97.5,93.4,77.1,36.9,30.26,0.073214,normal
B1866,2025-11-20 23:03:03,63.6,144.7,37.1,499.0,1,8,2,9202.92,4.290549999999996,25.027050000000003,0.07434869739478958,0,2,99.9,86.4,94.0,31.2,25.58,0.062525,normal
B1867,2025-11-28 19:20:18,54.3,207.2,55.9,513.0,0,17,2,11250.96,5.009450000000008,37.47295,0.10896686159844055,1,3,94.6,95.7,66.7,41.5,34.03,0.080897,normal
B1868,2025-12-04 19:42:16,67.4,121.3,30.5,502.0,0,18,2,8175.620000000001,8.09055,48.427049999999994,0.060756972111553786,1,4,100.0,87.2,100.0,28.4,23.29,0.056574,calibration_needed
B1869,2025-12-26 10:37:10,50.5,226.6,61.2,518.0,0,7,2,11443.3,8.809450000000005,56.87295,0.11814671814671815,0,1,95.3,98.6,60.0,45.8,37.56,0.088417,normal
B1870,2026-03-09 23:53:01,56.9,175.8,50.8,487.0,1,10,2,10003.02,2.4094500000000068,6.07295000000002,0.10431211498973306,0,4,96.6,90.4,74.3,37.1,30.42,0.076181,normal
B1871,2025-11-20 04:48:08,62.6,158.0,44.3,494.0,2,7,0,9890.800000000001,3.290549999999996,11.727049999999991,0.08967611336032388,0,1,98.1,88.2,82.1,34.2,28.04,0.069231,normal
B1872,2026-01-10 06:44:16,52.0,222.4,60.1,517.0,2,17,1,11564.800000000001,7.309450000000005,52.672950000000014,0.11624758220502901,1,3,95.3,97.0,60.0,44.0,36.08,0.085106,normal
B1873,2025-12-15 02:51:41,48.1,253.3,66.1,518.0,2,15,1,12183.730000000001,11.209450000000004,83.57295000000002,0.1276061776061776,1,1,91.8,98.8,60.0,50.5,41.41,0.09749,normal
B1874,2026-01-05 18:54:31,53.8,212.0,58.6,506.0,1,14,1,11405.599999999999,5.509450000000008,42.27295000000001,0.1158102766798419,1,0,94.6,95.2,60.9,43.0,35.26,0.08498,wet_material
B1875,2025-11-22 06:14:10,48.7,250.1,66.4,518.0,2,7,0,12179.87,10.609450000000002,80.37295,0.12818532818532818,0,1,92.7,99.6,60.0,50.5,41.41,0.09749,wet_material
B1876,2026-02-13 13:02:55,56.1,188.9,53.0,506.0,0,11,0,10597.29,3.209450000000004,19.172950000000014,0.10474308300395258,0,5,95.1,94.8,72.2,39.5,32.39,0.078063,normal
B1877,2026-01-28 09:06:54,65.1,127.7,32.7,501.0,0,13,2,8313.269999999999,5.790549999999989,42.02704999999999,0.06526946107784432,0,7,100.0,87.1,100.0,28.8,23.62,0.057485,wet_material
B1878,2025-12-20 02:45:03,63.1,147.2,38.2,504.0,0,8,0,9288.32,3.790549999999996,22.527050000000003,0.0757936507936508,0,2,99.3,90.5,93.1,31.5,25.83,0.0625,normal
B1879,2026-03-13 15:50:30,69.7,114.3,31.4,510.0,1,11,0,7966.71,10.390549999999998,55.427049999999994,0.06156862745098039,0,5,100.0,86.4,100.0,28.0,22.96,0.054902,normal
B1880,2025-12-08 20:34:26,58.7,168.2,45.3,500.0,0,12,1,9873.34,0.6094500000000025,1.5270500000000027,0.0906,0,6,97.5,89.7,82.0,35.0,28.7,0.07,normal
B1881,2025-12-12 17:07:04,44.1,268.2,71.8,526.0,0,20,0,11827.619999999999,15.209450000000004,98.47295,0.13650190114068442,1,6,91.6,99.0,60.0,55.0,45.1,0.104563,normal
B1882,2026-03-06 22:37:20,68.8,115.6,31.1,509.0,1,21,1,7953.279999999999,9.490549999999992,54.12705,0.06110019646365423,1,7,100.0,84.1,100.0,28.1,23.04,0.055206,normal
B1883,2026-02-14 00:58:51,56.8,182.4,50.4,495.0,1,11,2,10360.32,2.509450000000008,12.672950000000014,0.10181818181818182,0,5,96.7,93.5,73.8,37.7,30.91,0.076162,normal
B1884,2026-03-10 06:29:29,54.5,195.1,53.2,502.0,1,7,1,10632.949999999999,4.809450000000005,25.372950000000003,0.10597609561752988,0,1,95.6,92.9,69.3,39.1,32.06,0.077888,normal
B1885,2025-11-29 22:00:27,58.2,171.7,48.9,483.0,1,11,1,9992.94,1.1094500000000025,1.9729499999999973,0.10124223602484472,0,5,97.5,91.9,70.3,35.9,29.44,0.074327,bearing_wear
B1886,2025-11-25 23:38:17,57.2,172.0,51.4,499.0,0,10,0,9838.4,2.1094500000000025,2.2729500000000087,0.10300601202404809,0,4,98.7,92.3,75.4,37.5,30.75,0.07515,normal
B1887,2026-01-03 18:43:01,68.0,139.9,36.3,496.0,1,15,1,9513.2,8.690549999999995,29.827049999999986,0.07318548387096774,1,1,100.0,86.8,91.5,30.5,25.01,0.061492,normal
B1888,2025-12-26 01:11:59,63.3,144.5,37.2,501.0,1,6,0,9146.85,3.990549999999992,25.22704999999999,0.07425149700598803,0,0,100.0,85.7,95.0,31.6,25.91,0.063074,normal
B1889,2025-11-21 14:37:31,54.2,202.9,55.7,514.0,2,10,1,10997.18,5.1094500000000025,33.172950000000014,0.10836575875486382,0,4,95.9,94.8,66.0,41.8,34.28,0.081323,normal
B1890,2026-02-07 05:01:13,68.5,114.6,30.7,509.0,1,14,0,7850.099999999999,9.190549999999995,55.12705,0.06031434184675835,1,0,100.0,85.4,100.0,27.9,22.88,0.054813,normal
B1891,2026-01-16 23:29:18,57.7,186.0,46.3,493.0,0,12,0,10732.2,1.6094500000000025,16.27295000000001,0.09391480730223123,0,6,96.3,93.0,78.3,36.9,30.26,0.074848,normal
B1892,2026-03-16 05:01:39,64.7,135.8,36.8,503.0,2,13,0,8786.26,5.3905499999999975,33.92704999999998,0.0731610337972167,0,7,100.0,88.3,97.0,30.3,24.85,0.060239,normal
B1893,2025-12-10 23:52:13,58.0,175.8,48.1,487.0,1,17,0,10196.400000000001,1.3094500000000053,6.07295000000002,0.09876796714579056,1,3,96.9,92.1,77.6,35.9,29.44,0.073717,bearing_wear
B1894,2026-03-03 07:53:54,66.9,140.2,36.3,496.0,0,14,1,9379.38,7.59055,29.527050000000003,0.07318548387096774,1,0,100.0,86.2,92.1,30.7,25.17,0.061895,calibration_needed
B1895,2025-11-20 18:02:29,49.0,237.3,63.1,526.0,0,18,0,11627.7,10.309450000000005,67.57295000000002,0.11996197718631178,1,4,91.7,98.7,60.0,47.6,39.03,0.090494,normal
B1896,2025-12-27 11:25:54,66.4,125.5,33.2,504.0,0,16,1,8333.2,7.09055,44.22704999999999,0.06587301587301587,1,2,100.0,86.3,100.0,29.1,23.86,0.057738,normal
B1897,2026-01-03 07:12:31,64.0,133.7,34.0,504.0,1,14,1,8556.8,4.690549999999995,36.02705,0.06746031746031746,1,0,100.0,88.0,100.0,29.8,24.44,0.059127,normal
B1898,2025-12-21 00:10:41,67.1,139.9,35.8,500.0,0,9,1,9387.289999999999,7.790549999999989,29.827049999999986,0.0716,0,3,99.5,86.9,93.2,30.8,25.26,0.0616,normal
B1899,2026-02-10 13:57:01,63.9,130.2,36.7,499.0,2,12,0,8319.779999999999,4.590549999999993,39.52705,0.07354709418837677,0,6,100.0,88.2,97.3,30.2,24.76,0.060521,normal
B1900,2026-02-27 03:44:46,72.8,93.8,24.1,512.0,0,20,1,6828.639999999999,13.490549999999992,75.92705,0.0470703125,1,6,100.0,80.9,100.0,25.4,20.83,0.049609,normal
B1901,2026-01-28 00:35:31,63.7,140.1,36.7,505.0,2,7,2,8924.37,4.3905499999999975,29.627049999999997,0.07267326732673268,0,1,100.0,87.4,96.4,30.9,25.34,0.061188,normal
B1902,2026-01-06 12:57:02,51.9,218.7,59.4,506.0,0,18,2,11350.529999999999,7.409450000000007,48.97295,0.11739130434782609,1,4,92.6,94.9,60.0,44.1,36.16,0.087154,normal
B1903,2026-02-04 20:16:04,59.8,163.7,43.3,506.0,1,13,1,9789.259999999998,0.4905499999999918,6.027050000000003,0.08557312252964426,0,7,99.1,90.4,85.2,34.2,28.04,0.067589,normal
B1904,2026-01-24 07:53:14,62.9,145.9,38.2,500.0,2,10,1,9177.11,3.5905499999999932,23.827049999999986,0.07640000000000001,0,4,99.2,88.8,94.1,31.8,26.08,0.0636,normal
B1905,2026-02-01 17:58:56,53.9,203.2,55.5,514.0,1,17,2,10952.48,5.409450000000007,33.47295,0.10797665369649806,1,3,95.3,95.7,66.2,41.6,34.11,0.080934,bearing_wear
B1906,2025-11-29 19:03:40,51.5,225.3,60.7,516.0,0,13,0,11602.95,7.809450000000005,55.57295000000002,0.11763565891472869,0,7,92.9,96.1,60.0,44.8,36.74,0.086822,bearing_wear
B1907,2026-02-09 03:47:39,53.6,208.3,56.9,516.0,0,12,1,11164.880000000001,5.709450000000004,38.57295000000002,0.11027131782945736,0,6,93.9,96.3,61.0,42.4,34.77,0.082171,normal
B1908,2025-12-21 13:50:44,71.0,104.1,26.7,514.0,0,17,1,7391.099999999999,11.690549999999995,65.62705,0.05194552529182879,1,3,100.0,84.5,100.0,26.7,21.89,0.051946,normal
B1909,2026-03-17 03:04:07,60.8,160.3,44.2,500.0,2,6,1,9746.24,1.4905499999999918,9.42704999999998,0.0884,0,0,98.9,89.8,83.8,33.7,27.63,0.0674,normal
B1910,2025-11-22 01:18:49,55.1,192.6,51.9,503.0,1,11,2,10612.26,4.209450000000004,22.872950000000003,0.10318091451292247,0,5,95.3,94.4,71.4,39.3,32.23,0.078131,bearing_wear
B1911,2025-11-21 14:46:11,62.1,143.4,37.7,500.0,1,14,1,8905.140000000001,2.790549999999996,26.327049999999986,0.07540000000000001,1,0,99.4,88.6,91.5,31.4,25.75,0.0628,wet_material
B1912,2026-03-12 16:54:20,61.6,153.2,40.6,499.0,2,10,0,9437.119999999999,2.290549999999996,16.527050000000003,0.08136272545090181,0,4,99.5,89.9,86.6,32.7,26.81,0.065531,normal
B1913,2026-02-04 23:54:00,54.0,210.1,57.7,513.0,0,13,1,11345.4,5.309450000000005,40.37295,0.11247563352826512,0,7,94.5,96.5,60.5,42.3,34.69,0.082456,normal
B1914,2026-02-28 23:33:19,63.2,147.3,37.7,508.0,2,11,2,9309.36,3.8905499999999975,22.42704999999998,0.07421259842519685,0,5,100.0,88.4,94.7,31.8,26.08,0.062598,normal
B1915,2026-02-06 11:28:05,68.8,107.3,29.3,504.0,2,10,2,7382.24,9.490549999999992,62.427049999999994,0.05813492063492064,0,4,100.0,84.4,100.0,27.2,22.3,0.053968,normal
B1916,2026-03-06 06:44:37,62.0,143.5,38.1,501.0,2,7,0,8897.0,2.6905499999999947,26.22704999999999,0.07604790419161676,0,1,100.0,87.9,92.2,31.7,25.99,0.063273,wet_material
B1917,2026-01-19 14:00:17,62.7,146.1,37.2,496.0,0,17,0,9160.47,3.3905499999999975,23.627049999999997,0.07500000000000001,1,3,100.0,87.6,93.3,31.6,25.91,0.06371,normal
B1918,2025-12-31 22:07:03,49.8,235.9,62.6,524.0,1,7,1,11747.82,9.509450000000008,66.17295000000001,0.11946564885496183,0,1,92.7,95.6,60.0,47.7,39.11,0.091031,normal
B1919,2025-12-29 19:01:44,72.2,104.9,26.9,502.0,2,10,1,7573.780000000001,12.890549999999998,64.82704999999999,0.053585657370517924,0,4,100.0,85.0,100.0,26.6,21.81,0.052988,normal
B1920,2026-02-28 06:43:03,60.6,149.1,40.3,504.0,0,9,2,9035.46,1.290549999999996,20.627049999999997,0.07996031746031745,0,3,99.0,88.9,88.7,32.7,26.81,0.064881,bearing_wear
B1921,2025-12-10 00:25:40,61.5,152.7,40.3,504.0,0,13,2,9391.05,2.1905499999999947,17.027050000000003,0.07996031746031745,0,7,100.0,89.8,86.8,32.5,26.65,0.064484,normal
B1922,2025-12-18 22:12:20,61.9,156.4,40.1,490.0,2,15,1,9681.16,2.5905499999999932,13.327049999999986,0.08183673469387756,1,1,97.2,87.8,84.9,33.1,27.14,0.067551,normal
B1923,2026-02-28 01:10:05,48.4,245.6,66.8,532.0,0,15,0,11887.039999999999,10.909450000000007,75.87295,0.12556390977443607,1,1,91.8,100.0,60.0,50.2,41.16,0.094361,wet_material
B1924,2026-03-16 10:22:37,44.1,269.0,72.1,529.0,1,17,1,11862.9,15.209450000000004,99.27295000000001,0.13629489603024575,1,3,90.2,100.0,60.0,55.1,45.18,0.104159,wet_material
B1925,2025-12-20 01:41:12,50.7,217.7,58.9,515.0,1,11,1,11037.39,8.609450000000002,47.97295,0.11436893203883496,0,5,93.8,94.4,62.4,42.7,35.01,0.082913,normal
B1926,2026-01-13 14:23:20,54.6,175.6,47.2,500.0,0,14,0,9587.76,4.709450000000004,5.872950000000003,0.09440000000000001,1,0,96.9,91.6,76.5,36.8,30.18,0.0736,bearing_wear
B1927,2025-12-14 22:19:31,67.0,120.8,31.3,508.0,2,19,1,8093.599999999999,7.690549999999995,48.927049999999994,0.06161417322834646,1,5,100.0,86.7,100.0,28.5,23.37,0.056102,normal
B1928,2026-01-11 11:44:54,54.0,199.4,55.8,516.0,0,10,0,10767.6,5.309450000000005,29.672950000000014,0.10813953488372093,0,4,93.5,94.3,68.6,40.6,33.29,0.078682,normal
B1929,2026-03-09 02:55:20,49.1,236.9,64.9,523.0,1,6,1,11631.79,10.209450000000004,67.17295000000001,0.12409177820267688,0,0,92.6,98.7,60.0,47.8,39.2,0.091396,normal
B1930,2026-01-31 01:30:06,69.5,115.4,31.1,509.0,0,7,0,8020.3,10.190549999999995,54.327049999999986,0.06110019646365423,0,1,100.0,86.0,100.0,28.0,22.96,0.05501,normal
B1931,2026-03-20 19:53:18,61.9,157.0,41.3,503.0,0,10,1,9718.3,2.5905499999999932,12.727049999999991,0.08210735586481113,0,4,98.4,91.0,90.4,33.6,27.55,0.066799,normal
B1932,2026-02-09 09:27:45,53.6,206.0,56.9,514.0,1,14,0,11041.6,5.709450000000004,36.27295000000001,0.11070038910505836,1,0,94.6,94.8,65.5,41.6,34.11,0.080934,normal
B1933,2026-03-16 20:23:18,61.2,155.1,39.9,497.0,0,11,0,9492.12,1.8905499999999975,14.627049999999997,0.08028169014084507,0,5,99.7,88.4,87.5,33.2,27.22,0.066801,normal
B1934,2026-03-01 06:43:07,63.5,145.2,38.3,490.0,0,18,0,9220.199999999999,4.190549999999995,24.527050000000003,0.07816326530612244,1,4,99.7,88.5,93.3,31.5,25.83,0.064286,wet_material
B1935,2025-12-01 23:45:46,65.5,124.8,33.2,506.0,1,10,1,8174.4,6.190549999999995,44.927049999999994,0.06561264822134388,0,4,100.0,87.5,100.0,28.9,23.7,0.057115,normal
B1936,2026-02-02 12:09:52,41.6,283.9,75.6,534.0,0,16,1,11810.24,17.709450000000004,114.17294999999999,0.14157303370786517,1,2,89.0,100.0,60.0,57.6,47.23,0.107865,normal
B1937,2026-02-04 04:02:16,53.9,218.7,58.7,516.0,0,16,1,11787.929999999998,5.409450000000007,48.97295,0.11375968992248063,1,2,94.6,97.2,60.0,43.9,36.0,0.085078,normal
B1938,2025-11-27 22:27:37,58.1,199.3,54.9,510.0,2,14,2,11579.330000000002,1.209450000000004,29.57295000000002,0.10764705882352942,1,0,96.7,91.6,64.2,39.9,32.72,0.078235,normal
B1939,2026-03-16 01:06:06,51.1,223.8,61.5,509.0,0,12,0,11436.18,8.209450000000004,54.07295000000002,0.12082514734774066,0,6,93.4,96.2,60.0,45.4,37.23,0.089194,normal
B1940,2026-01-20 19:54:53,64.0,135.6,37.0,505.0,2,19,2,8678.4,4.690549999999995,34.12705,0.07326732673267326,1,5,100.0,87.0,97.6,30.3,24.85,0.06,normal
B1941,2026-01-09 20:28:58,48.2,247.0,65.0,519.0,1,13,2,11905.400000000001,11.109450000000002,77.27295000000001,0.1252408477842004,0,7,91.5,100.0,60.0,49.7,40.75,0.095761,bearing_wear
B1942,2025-12-09 19:08:26,60.3,155.4,40.5,503.0,2,15,2,9370.62,0.9905499999999918,14.327049999999986,0.0805168986083499,1,1,96.4,91.0,86.3,32.6,26.73,0.064811,wet_material
B1943,2026-01-06 07:36:11,52.6,213.7,58.4,515.0,0,18,1,11240.619999999999,6.709450000000004,43.97295,0.11339805825242719,1,4,94.2,96.8,61.6,42.9,35.18,0.083301,normal
B1944,2026-02-10 19:57:14,64.4,138.1,35.2,505.0,0,21,0,8893.640000000001,5.09055,31.627049999999997,0.06970297029702971,1,7,100.0,86.7,100.0,30.6,25.09,0.060594,normal
B1945,2025-12-17 00:27:18,57.7,174.4,51.9,491.0,2,15,1,10062.880000000001,1.6094500000000025,4.672950000000014,0.10570264765784114,1,1,96.8,91.9,74.3,37.2,30.5,0.075764,normal
B1946,2025-12-23 10:06:33,44.0,272.2,71.6,528.0,0,8,2,11976.8,15.309450000000005,102.47295,0.1356060606060606,0,2,89.5,98.6,60.0,54.2,44.44,0.102652,normal
B1947,2025-12-22 01:18:58,69.8,107.2,29.0,508.0,0,21,2,7482.5599999999995,10.490549999999992,62.52704999999999,0.05708661417322835,1,7,100.0,84.1,100.0,27.1,22.22,0.053346,normal
B1948,2026-01-29 11:48:04,60.9,157.6,40.3,507.0,1,11,0,9597.84,1.5905499999999932,12.127049999999997,0.07948717948717948,0,5,97.5,87.8,85.8,33.4,27.39,0.065878,bearing_wear
B1949,2026-01-10 15:38:14,65.1,120.7,32.1,504.0,1,14,1,7857.57,5.790549999999989,49.02704999999999,0.0636904761904762,1,0,100.0,88.5,97.9,28.4,23.29,0.056349,wet_material
